source	creator	date	title	identifier	publisher
http://obvil.github.io/critique2000/tei/bpt6k1174467.xml	Eugène Crépet	1861	Les poëtes français : recueil des chefs-d'oeuvre de la poésie française depuis les origines jusqu'à nos jours. Du XIIe au XVIe siècle / avec une notice littéraire sur chaque poëte, par MM. Charles Asselineau, Hippolyte Babou, Charles Baudelaire... etc. ; précédé d'une introduction par M. Sainte-Beuve,... ; publié sous la direction de M. Eugène Crépet...	http://gallica.bnf.fr/ark:/12148/bpt6k1174467	Gide (Paris)
http://obvil.github.io/critique2000/tei/bpt6k117447m.xml	Eugène Crépet	1861	Les poëtes français : recueil des chefs-d'oeuvre de la poésie française depuis les origines jusqu'à nos jours. De Ronsard à Boileau / avec une notice littéraire sur chaque poëte, par MM. Charles Asselineau, Hippolyte Babou, Charles Baudelaire... etc. ; précédé d'une introduction par M. Sainte-Beuve,... ; publié sous la direction de M. Eugène Crépet...	http://gallica.bnf.fr/ark:/12148/bpt6k117447m	Gide (Paris)
http://obvil.github.io/critique2000/tei/bpt6k1174480.xml	Eugène Crépet	1861	Les poëtes français : recueil des chefs-d'oeuvre de la poésie française depuis les origines jusqu'à nos jours. De Boileau à Lamartine / avec une notice littéraire sur chaque poëte, par MM. Charles Asselineau, Hippolyte Babou, Charles Baudelaire... etc. ; précédé d'une introduction par M. Sainte-Beuve,... ; publié sous la direction de M. Eugène Crépet...	http://gallica.bnf.fr/ark:/12148/bpt6k1174480	Gide (Paris)
http://obvil.github.io/critique2000/tei/bpt6k117449c.xml	Eugène Crépet	1861	Les poëtes français : recueil des chefs-d'oeuvre de la poésie française depuis les origines jusqu'à nos jours. Les contemporains / avec une notice littéraire sur chaque poëte, par MM. Charles Asselineau, Hippolyte Babou, Charles Baudelaire... etc. ; précédé d'une introduction par M. Sainte-Beuve,... ; publié sous la direction de M. Eugène Crépet...	http://gallica.bnf.fr/ark:/12148/bpt6k117449c	Gide (Paris)
http://obvil.github.io/critique2000/tei/bpt6k117738k.xml	Flavius Josèphe (0038?-0100?)	1879	Oeuvres complètes de Flavius Joseph / avec notice biographique par J.-A.-C. Buchon	http://gallica.bnf.fr/ark:/12148/bpt6k117738k	C. Delagrave (Paris)
http://obvil.github.io/critique2000/tei/bpt6k118289d.xml	Lévêque, Eugène	1880	Les mythes et les légendes de l'Inde et la Perse dans Aristophane, Platon, Aristote, Virgile, Ovide, Tite Live, Dante, Boccace, Arioste, Rabelais, Perrault, La Fontaine / par Eugène Lévêque	http://gallica.bnf.fr/ark:/12148/bpt6k118289d	E. Belin (Paris)
http://obvil.github.io/critique2000/tei/bpt6k118315s.xml	Magnin, Charles (1793-1862)	1843	Causeries et méditations historiques et littéraires. T1 / par M. Charles Magnin...	http://gallica.bnf.fr/ark:/12148/bpt6k118315s	B. Duprat (Paris)
http://obvil.github.io/critique2000/tei/bpt6k1183165.xml	Magnin, Charles (1793-1862)	1843	Causeries et méditations historiques et littéraires. T2 / par M. Charles Magnin...	http://gallica.bnf.fr/ark:/12148/bpt6k1183165	B. Duprat (Paris)
http://obvil.github.io/critique2000/tei/bpt6k118927r.xml	Saint-Victor, Paul de (1827-1881)	1880	Les deux masques : tragédie, comédie. VOL2 / par Paul de Saint-Victor...	http://gallica.bnf.fr/ark:/12148/bpt6k118927r	Calmann Lévy (Paris)
http://obvil.github.io/critique2000/tei/bpt6k1189284.xml	Saint-Victor, Paul de (1827-1881)	1880	Les deux masques : tragédie, comédie. VOL3 / par Paul de Saint-Victor...	http://gallica.bnf.fr/ark:/12148/bpt6k1189284	Calmann Lévy (Paris)
http://obvil.github.io/critique2000/tei/bpt6k121037m.xml	Grimod de la Reynière	1797	Le Censeur dramatique, ou Journal des principaux théâtres de Paris et des départemens / par une société de gens-de-lettres ; rédigé par A. B. L. Grimod de la Reynière	http://gallica.bnf.fr/ark:/12148/bpt6k121037m	au bureau du Censeur dramatique (Paris)
http://obvil.github.io/critique2000/tei/bpt6k1210380.xml	Grimod de la Reynière	1797	Le Censeur dramatique, ou Journal des principaux théâtres de Paris et des départemens / par une société de gens-de-lettres ; rédigé par A. B. L. Grimod de la Reynière	http://gallica.bnf.fr/ark:/12148/bpt6k1210380	au bureau du Censeur dramatique (Paris)
http://obvil.github.io/critique2000/tei/bpt6k121039c.xml	Grimod de la Reynière	1798	Le Censeur dramatique, ou Journal des principaux théâtres de Paris et des départemens / par une société de gens-de-lettres ; rédigé par A. B. L. Grimod de la Reynière	http://gallica.bnf.fr/ark:/12148/bpt6k121039c	au bureau du Censeur dramatique (Paris)
http://obvil.github.io/critique2000/tei/bpt6k1210409.xml	Grimod de la Reynière	1798	Le Censeur dramatique, ou Journal des principaux théâtres de Paris et des départemens / par une société de gens-de-lettres ; rédigé par A. B. L. Grimod de la Reynière	http://gallica.bnf.fr/ark:/12148/bpt6k1210409	au bureau du Censeur dramatique (Paris)
http://obvil.github.io/critique2000/tei/bpt6k122664n.xml	Gustave Kahn	1886	Le Symboliste : journal hebdomadaire paraissant le jeudi / réd. Jean Moréas ; dir. Gustave Kahn	http://gallica.bnf.fr/ark:/12148/bpt6k122664n	M. Soirat (Paris)
http://obvil.github.io/critique2000/tei/bpt6k122819f.xml	Gautier, Léon (1832-1897)	1886	Histoire de la poésie liturgique au moyen âge : les tropes / par Léon Gautier,...	http://gallica.bnf.fr/ark:/12148/bpt6k122819f	V. Palmé (Paris)
http://obvil.github.io/critique2000/tei/bpt6k122824w.xml	Damiens de Gomicourt, Augustin-Pierre (1723-1790)	1771	Essai sur la poesie lyri-comique , par Jerome Carre	http://gallica.bnf.fr/ark:/12148/bpt6k122824w	A Amsterdam, et se trouve à Paris, chez Delalain, libraire, rue et à côté de la Comédie française. M. DCC. LXXI
http://obvil.github.io/critique2000/tei/bpt6k123816k.xml	Villedieu, Eugène (1831-189.)	1873	Marguerite de Surville, sa vie, ses oeuvres, ses descendants devant la critique moderne / par Eugène Villedieu,...	http://gallica.bnf.fr/ark:/12148/bpt6k123816k	C. Douniol (Paris)
http://obvil.github.io/critique2000/tei/bpt6k124711n.xml	Lecigne, Constantin	1900	Revue de Lille	http://gallica.bnf.fr/ark:/12148/bpt6k124711n	[s.n.?] (Lille)
http://obvil.github.io/critique2000/tei/bpt6k124713d.xml	Lecigne, Constantin	1902	Revue de Lille	http://gallica.bnf.fr/ark:/12148/bpt6k124713d	[s.n.?] (Lille)
http://obvil.github.io/critique2000/tei/bpt6k1302677.xml	Monselet, Charles (1825-1888)	1854	Aveux d'un pamphlétaire	http://gallica.bnf.fr/ark:/12148/bpt6k1302677	V. Lecou (Paris)
http://obvil.github.io/critique2000/tei/bpt6k1309750.xml	Bornecque, Henri (1871-1935)	1937	Les “Catilinaires” de Cicéron : étude et analyse / par H. Bornecque,...	http://gallica.bnf.fr/ark:/12148/bpt6k1309750	Mellottée (Paris)
http://obvil.github.io/critique2000/tei/bpt6k1338791.xml	Delécluze, Étienne-Jean (1781-1863)	1845	Roland, ou la Chevalerie, par É.-J. Delécluze...	http://gallica.bnf.fr/ark:/12148/bpt6k1338791	J. Labitte (Paris)
http://obvil.github.io/critique2000/tei/bpt6k141417n.xml	Bethléem, Louis (1869-1940)	1935	Les pièces de théâtre : manuel pratique à l'usage des honnêtes gens qui vont au théâtre ou qui écoutent les pièces de théâtre à la T.S.F. (3e éd. revue et mise à jour)	http://gallica.bnf.fr/ark:/12148/bpt6k141417n	Ed. de la Revue des lectures (Paris)
http://obvil.github.io/critique2000/tei/bpt6k1643783.xml	Lacour, Léopold (1854-1939)	1880	Trois théâtres : Émile Augier, Alexandre Dumas fils, Victorien Sardou, par Léopold Lacour	http://gallica.bnf.fr/ark:/12148/bpt6k1643783	C. Lévy (Paris)
http://obvil.github.io/critique2000/tei/bpt6k200128d.xml	Hutten, Ulrich von (1488-1523)	1924	Epitres des hommes obscurs / du chevalier Ulric von Hutten ; traduites par Laurent Tailhade	http://gallica.bnf.fr/ark:/12148/bpt6k200128d	La Connaissance (Paris)
http://obvil.github.io/critique2000/tei/bpt6k200130q.xml	Ulbach, Louis (1822-1889)	1869	Lettres de Ferragus / par Louis Ulbach	http://gallica.bnf.fr/ark:/12148/bpt6k200130q	Librairie internationale (Paris)
http://obvil.github.io/critique2000/tei/bpt6k200132g.xml	Castille, Hippolyte (1820-1886)	1857	Chateaubriand / par Hippolyte Castille,....	http://gallica.bnf.fr/ark:/12148/bpt6k200132g	F. Sartorius (Paris)
http://obvil.github.io/critique2000/tei/bpt6k200244w.xml	Musset, Alfred de (1810-1857)	1888	Oeuvres complètes de Alfred de Musset. 9 / éd. ornée de 28 grav. d'après les dessins de Bida, d'un portr. gravé par Flameng d'après l'original de Landelle ; et accompagné d'une notice sur Alfred de Musset par son frère	http://gallica.bnf.fr/ark:/12148/bpt6k200244w	Charpentier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k2002458.xml	Musset, Alfred de (1810-1857)	1888	Oeuvres complètes de Alfred de Musset. 10 / éd. ornée de 28 grav. d'après les dessins de Bida, d'un portr. gravé par Flameng d'après l'original de Landelle ; et accompagné d'une notice sur Alfred de Musset par son frère	http://gallica.bnf.fr/ark:/12148/bpt6k2002458	Charpentier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k200246n.xml	Musset, Alfred de (1810-1857)	1888	Oeuvres complètes de Alfred de Musset. 11 / éd. ornée de 28 grav. d'après les dessins de Bida, d'un portr. gravé par Flameng d'après l'original de Landelle ; et accompagné d'une notice sur Alfred de Musset par son frère	http://gallica.bnf.fr/ark:/12148/bpt6k200246n	Charpentier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k200858m.xml	Anonyme	1871	De la décadence du théâtre et des moyens de le régénérer	http://gallica.bnf.fr/ark:/12148/bpt6k200858m	E. Dentu (Paris)
http://obvil.github.io/critique2000/tei/bpt6k2008789.xml	Cánovas del Castillo, Antonio (1828-1897)	1886	Le théâtre espagnol contemporain / par D. A. Cánovas del Castillo ; traduit avec autorisation de l'auteur par J.-G. Magnabal,...	http://gallica.bnf.fr/ark:/12148/bpt6k2008789	E. Leroux (Paris)
http://obvil.github.io/critique2000/tei/bpt6k200916s.xml	Gautier, Théophile (1811-1872)	1880	Fusains et eaux-fortes / par Théophile Gautier	http://gallica.bnf.fr/ark:/12148/bpt6k200916s	G. Charpentier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k2009531.xml	Legrand, Marc (1865-1908)	1896	L'âme antique / Marc Legrand ; [préf. d'Emmanuel Des Essarts et Emile Gebhart]	http://gallica.bnf.fr/ark:/12148/bpt6k2009531	A. Colin (Paris)
http://obvil.github.io/critique2000/tei/bpt6k200978m.xml	Monselet, Charles (1825-1888)	1864	Les originaux du siècle dernier : les oubliés et les dédaignés / par Charles Monselet	http://gallica.bnf.fr/ark:/12148/bpt6k200978m	M. Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k201021q.xml	Weiss, Jean-Jacques (1827-1891)	1892	Trois années de théâtre, 1883-1885. A propos de théâtre / par J.-J. Weiss	http://gallica.bnf.fr/ark:/12148/bpt6k201021q	C. Lévy (Paris)
http://obvil.github.io/critique2000/tei/bpt6k2010223.xml	Weiss, Jean-Jacques (1827-1891)	1892	Trois années de théâtre, 1883-1885. Autour de la Comédie française / par J.-J. Weiss	http://gallica.bnf.fr/ark:/12148/bpt6k2010223	C. Lévy (Paris)
http://obvil.github.io/critique2000/tei/bpt6k201388c.xml	Le Breton, André (1860-1931)	1890	Le roman au dix-septième siècle / André Le Breton	http://gallica.bnf.fr/ark:/12148/bpt6k201388c	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k201398q.xml	Nisard, Désiré (1806-1888)	1864	Etudes sur la Renaissance : Renaissance et réforme : Erasme, Thomas Morus, Mélanchton (2e édition) / par D. Nisard,...	http://gallica.bnf.fr/ark:/12148/bpt6k201398q	M. Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k201400w.xml	Pontmartin, Armand de (1811-1890)	1855	Nouvelles causeries littéraires / par Armand de Pontmartin	http://gallica.bnf.fr/ark:/12148/bpt6k201400w	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k201416h.xml	Sainte-Beuve, Charles-Augustin (1804-1869)	1886	Portraits de femmes (Nouvelle édition, revue et corrigée) / par C.-A. Sainte-Beuve	http://gallica.bnf.fr/ark:/12148/bpt6k201416h	Garnier frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k2015909.xml	Alfred Vallette	1902	Mercure de France : série moderne / directeur Alfred Vallette	http://gallica.bnf.fr/ark:/12148/bpt6k2015909	Mercure de France (Paris)
http://obvil.github.io/critique2000/tei/bpt6k202347w.xml	Silvestre de Sacy, Samuel (1905-1975)	1858	Variétés littéraires, morales et historiques. T. I / par M. S. de Sacy,...	http://gallica.bnf.fr/ark:/12148/bpt6k202347w	Didier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k2023488.xml	Silvestre de Sacy, Samuel (1905-1975)	1858	Variétés littéraires, morales et historiques. T. II / par M. S. de Sacy,...	http://gallica.bnf.fr/ark:/12148/bpt6k2023488	Didier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k202385h.xml	Janzé, Alix de Choiseul-Gouffier (1832-1915 ; vicomtesse de)	1891	Etude et récits sur Alfred de Musset / par la Vtesse de Janzé,... ; avec deux dessins originaux d'Alfred de Musset	http://gallica.bnf.fr/ark:/12148/bpt6k202385h	E. Plon, Nourrit (Paris)
http://obvil.github.io/critique2000/tei/bpt6k202409k.xml	Pontmartin, Armand de (1811-1890)	1856	Dernières causeries littéraires / par Armand de Pontmartin	http://gallica.bnf.fr/ark:/12148/bpt6k202409k	M. Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k202621v.xml	Fournel, Victor (1829-1894)	1862	La littérature indépendante et les écrivains oubliés : essais de critique et d'érudition sur le XVIIe siècle / par Victor Fournel	http://gallica.bnf.fr/ark:/12148/bpt6k202621v	Didier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k202665r.xml	Goncourt, Edmond de (1822-1896)	1886	Pages retrouvées / Edmond et Jules de Goncourt ; préf. de Gustave Geffroy	http://gallica.bnf.fr/ark:/12148/bpt6k202665r	G. Charpentier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k2026918.xml	Loménie, Louis de (1815-1878)	1858	Beaumarchais et son temps : études sur la société en France au XVIIIe siècle d'après des documents inédits. T. 1 / par Louis de Loménie	http://gallica.bnf.fr/ark:/12148/bpt6k2026918	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k202692n.xml	Loménie, Louis de (1815-1878)	1858	Beaumarchais et son temps : études sur la société en France au XVIIIe siècle d'après des documents inédits. T. 2 / par Louis de Loménie	http://gallica.bnf.fr/ark:/12148/bpt6k202692n	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k2027003.xml	Séché, Léon (1848-1914)	1908	Etudes d'histoire romantique. , Le Cénacle de la Muse française : 1823-1827 (documents inédits)... / Léon Séché	http://gallica.bnf.fr/ark:/12148/bpt6k2027003	Mercure de France (Paris)
http://obvil.github.io/critique2000/tei/bpt6k202740g.xml	La Harpe, Jean François de (1739-1803)	1825	Lycée, ou Cours de littérature ancienne et moderne. T. 12 / par J.-F. La Harpe	http://gallica.bnf.fr/ark:/12148/bpt6k202740g	Depelafol (Paris)
http://obvil.github.io/critique2000/tei/bpt6k202746r.xml	Champfleury (1821-1889)	1856	Les excentriques (Nouv. éd.) / par Champfleury	http://gallica.bnf.fr/ark:/12148/bpt6k202746r	M. Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k202804x.xml	Wogue, Jules (1863-1939)	1905	La comédie aux XVIIe et XVIIIe siècles / par Jules Wogue,...	http://gallica.bnf.fr/ark:/12148/bpt6k202804x	H. Paulin (Paris)
http://obvil.github.io/critique2000/tei/bpt6k202834z.xml	Des Guerrois, Charles (1817-1916)	1855	Études littéraires et biographiques. Jacques Amyot, Mme de Staël, Saint-Simon / par Charles Des Guerrois	http://gallica.bnf.fr/ark:/12148/bpt6k202834z	Ledoyen (Paris)
http://obvil.github.io/critique2000/tei/bpt6k2028504.xml	Lepelletier, Edmond (1846-1913)	1908	Émile Zola : sa vie, son oeuvre / Edmond Lepelletier	http://gallica.bnf.fr/ark:/12148/bpt6k2028504	“Mercure de France” (Paris)
http://obvil.github.io/critique2000/tei/bpt6k202856d.xml	Arbelet, Paul (1874-1938)	1914	Bibliothèque stendhalienne (Appendice aux Oeuvres complètes). II / publiée sous la direction [de Paul Arbelet et] d'Édouard Champion	http://gallica.bnf.fr/ark:/12148/bpt6k202856d	É. Champion (Paris)
http://obvil.github.io/critique2000/tei/bpt6k202859j.xml	Stryienski, Casimir (1853-1912)	1905	Soirées du Stendhal Club : documents indéits / Casimir Stryienski ; préf. de L. Bélugou	http://gallica.bnf.fr/ark:/12148/bpt6k202859j	Mercure de France (Paris)
http://obvil.github.io/critique2000/tei/bpt6k202863m.xml	Zola, Émile (1840-1902)	1926	Documents littéraires. Etudes et portraits (Nouv. éd.) / Emile Zola	http://gallica.bnf.fr/ark:/12148/bpt6k202863m	E. Fasquelle (Paris)
http://obvil.github.io/critique2000/tei/bpt6k203203z.xml	Biré, Edmond (1829-1907)	1901	Alfred Nettement : sa vie et ses oeuvres / par Edmond Biré	http://gallica.bnf.fr/ark:/12148/bpt6k203203z	V. Lecoffre (Paris)
http://obvil.github.io/critique2000/tei/bpt6k203208v.xml	Chassang, Alexis (1827-1888)	1862	Histoire du roman et de ses rapports avec l'histoire dans l'antiquité grecque et latine (2e éd.) / par A. Chassang	http://gallica.bnf.fr/ark:/12148/bpt6k203208v	Didier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k2037448.xml	Tisseur, Clair (1827-1895)	1893	Modestes observations sur l'art de versifier / Clair Tisseur	http://gallica.bnf.fr/ark:/12148/bpt6k2037448	Bernoux et Cumin (Lyon)
http://obvil.github.io/critique2000/tei/bpt6k203859t.xml	Brunetière, Ferdinand (1849-1906)	1922	L'évolution de la poésie lyrique en France au dix-neuvième siècle. T. 1 / Ferdinand Brunetière,...	http://gallica.bnf.fr/ark:/12148/bpt6k203859t	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k2039369.xml	Warée, Barnabé	1866	Table alphabétique des auteurs et personnages cités dans les Mémoires secrets pour servir à l'histoire de la république des lettres en France rédigés par Bachaumont, etc.	http://gallica.bnf.fr/ark:/12148/bpt6k2039369	A. Mertens et fils (Bruxelles)
http://obvil.github.io/critique2000/tei/bpt6k2041541.xml	Claretie, Jules (1840-1913)	1865	Petrus Borel le lycanthrope : sa vie, ses écrits, sa correspondance, poésies et documents inédits / par Jules Claretie ; front. à l'eau-forte avec portr. de Ulm	http://gallica.bnf.fr/ark:/12148/bpt6k2041541	R. Pincebourde (Paris)
http://obvil.github.io/critique2000/tei/bpt6k204280v.xml	Arnaud, Charles (1850-1909)	1888	Les théories dramatiques au XVIIe siècle : études sur la vie et les oeuvres de l'abbé d'Aubignac / par Charles Arnaud,...	http://gallica.bnf.fr/ark:/12148/bpt6k204280v	A. Picard (Paris)
http://obvil.github.io/critique2000/tei/bpt6k2042906.xml	Bouchard, Alfred	1878	La langue théâtrale : vocabulaire historique, descriptif et anecdotique des termes et des choses du théâtre, suivi d'un appendice contenant la législation théâtrale en vigueur / par Alfred Bouchard	http://gallica.bnf.fr/ark:/12148/bpt6k2042906	Arnaud et Labat (Paris)
http://obvil.github.io/critique2000/tei/bpt6k204293b.xml	Mars, Mademoiselle (1779-1847)	1847	Mlle Mars, sa vie, ses succès, sa mort / par F. M. ; contenant une notice biographique, par M. E. Briffault	http://gallica.bnf.fr/ark:/12148/bpt6k204293b	Marchant (Paris)
